"","trait","marker","gene_id","molecular_name","gene_name","corrected_spearman_cor"
"5840","wd_var_1yr","V_15054510","WBGene00007717","C25D7.5",NA,-0.22748610758175
"5841","wd_var_1yr","V_15054511","WBGene00007717","C25D7.5",NA,-0.22748610758175
"5842","rh_max_3mo","V_18235409","WBGene00011209","R10E8.3",NA,-0.227426183333243
"5843","rh_max_3yr","V_13879997","WBGene00002259","T22G5.2","lbp-7",-0.227343954127637
"5844","temp_min_3yr","V_14109502","WBGene00044201","H39E23.3",NA,0.227290120815574
"5845","rh_max_3mo","V_18235308","WBGene00011209","R10E8.3",NA,-0.227247929351013
"5846","rh_max_3mo","V_18235322","WBGene00011209","R10E8.3",NA,-0.227247929351013
"5847","rh_max_3mo","V_18235326","WBGene00011209","R10E8.3",NA,-0.227247929351013
"5848","rh_max_3mo","V_18235329","WBGene00011209","R10E8.3",NA,-0.227247929351013
"5849","rh_max_3mo","II_2425173","WBGene00018351","F42G2.2",NA,-0.227190351662683
"5850","rh_avg_1yr","V_17779107","WBGene00008129","C47A10.12",NA,-0.227174404747355
"5851","rh_max_3mo","II_3150149","WBGene00020406","T10D4.1",NA,-0.22716980227019
"5852","rh_max_3mo","II_2818956","WBGene00019690","K12H6.11","set-13",0.227162417343047
"5853","temp_min_3yr","V_15303143","WBGene00005939","T26H8.2","srx-48",0.227131344536013
"5854","temp_min_3yr","V_15304675","WBGene00077588","T26H8.5",NA,0.227131344536013
"5855","temp_min_3yr","V_15304996","WBGene00077588","T26H8.5",NA,0.227131344536013
"5856","temp_min_3yr","V_15305039","WBGene00077588","T26H8.5",NA,0.227131344536013
"5857","temp_min_3yr","V_15305251","WBGene00077588","T26H8.5",NA,0.227131344536013
"5858","temp_min_3yr","V_15305514","WBGene00077588","T26H8.5",NA,0.227131344536013
"5859","temp_min_3yr","V_15305560","WBGene00077588","T26H8.5",NA,0.227131344536013
"5860","temp_min_3yr","V_15305596","WBGene00077588","T26H8.5",NA,0.227131344536013
"5861","temp_min_3yr","V_15306035","WBGene00012072","T26H8.4",NA,0.227131344536013
"5862","temp_min_3yr","V_15306548","WBGene00012072","T26H8.4",NA,0.227131344536013
"5863","temp_min_3yr","V_15306611","WBGene00012072","T26H8.4",NA,0.227131344536013
"5864","rh_avg_1yr","V_17347432","WBGene00009840","F47H4.9","fbxa-189",-0.227107584844044
"5865","rh_max_3mo","II_2291488","WBGene00019590","K09F6.7",NA,0.227103104781723
"5866","rh_avg_1yr","V_17803687","WBGene00005496","Y94A7B.1","srh-292",-0.226942217643603
"5867","wd_var_1yr","V_15305442","WBGene00077588","T26H8.5",NA,-0.226917956426598
"5868","rh_max_3yr","V_15831665","WBGene00010026","F54B8.12","srbc-56",-0.226822606194825
"5869","rh_max_3yr","V_15833600","WBGene00010025","F54B8.11","srbc-54",-0.226822606194825
"5870","rh_max_3yr","V_15833629","WBGene00010025","F54B8.11","srbc-54",-0.226822606194825
"5871","rh_max_3yr","V_15833649","WBGene00010025","F54B8.11","srbc-54",-0.226822606194825
"5872","rh_max_3yr","V_15833665","WBGene00010025","F54B8.11","srbc-54",-0.226822606194825
"5873","rh_max_3yr","V_15833695","WBGene00010025","F54B8.11","srbc-54",-0.226822606194825
"5874","rh_max_3yr","V_15833703","WBGene00010025","F54B8.11","srbc-54",-0.226822606194825
"5875","rh_max_3mo","II_1769176","WBGene00018101","F36H5.2a","math-27",0.226802228659722
"5876","rh_avg_1yr","V_17710769","WBGene00006685","W06D12.5","twk-33",-0.226750176167061
"5877","rh_avg_1yr","V_17721282","WBGene00006137","W06D12.4","str-77",-0.226750176167061
"5878","rh_max_3mo","II_3407195","WBGene00017552","F18A12.3","nep-7",-0.226746476550035
"5879","rh_max_3mo","II_2291526","WBGene00019590","K09F6.7",NA,0.226645078844287
"5880","rh_max_3mo","V_17116728","WBGene00013942","ZK218.8",NA,-0.226640914869661
"5881","rh_max_3mo","II_3480265","WBGene00021720","Y49F6B.8",NA,0.226627614025412
"5882","rh_max_3yr","V_14842654","WBGene00004336","W06A7.3a","ret-1",-0.22652146827873
"5883","rh_max_3yr","V_15149192","WBGene00011665","T09F5.1",NA,-0.22652146827873
"5884","rh_max_3yr","V_15154870","WBGene00005278","T09F5.5","srh-55",-0.22652146827873
"5885","rh_max_3yr","V_15188702","WBGene00013569","Y75B12B.4","bath-36",-0.22652146827873
"5886","rh_max_3yr","V_15226242","WBGene00005761","C41G6.8a","srw-14",-0.22652146827873
"5887","rh_max_3yr","V_15253878","WBGene00010797","M01B2.3","srbc-75",-0.22652146827873
"5888","rh_max_3yr","V_15259072","WBGene00010800","M01B2.7","srsx-37",-0.22652146827873
"5889","rh_max_3yr","V_15261048","WBGene00010803","M01B2.10",NA,-0.22652146827873
"5890","rh_max_3yr","V_15264889","WBGene00045338","M01B2.13",NA,-0.22652146827873
"5891","rh_max_3yr","V_15270391","WBGene00011697","T10H4.4",NA,-0.22652146827873
"5892","rh_max_3yr","V_15274281","WBGene00005763","T10H4.5","srw-16",-0.22652146827873
"5893","rh_max_3yr","V_15281082","WBGene00005766","T10H4.8","srw-19",-0.22652146827873
"5894","rh_max_3yr","V_15303683","WBGene00005939","T26H8.2","srx-48",-0.22652146827873
"5895","rh_max_3yr","V_15352731","WBGene00005949","C29F3.6","srx-58",-0.22652146827873
"5896","rh_max_3yr","V_15376704","WBGene00005340","R08H2.5","srh-122",-0.22652146827873
"5897","rh_max_3yr","V_15378725","WBGene00005457","R08H2.4","srh-251",-0.22652146827873
"5898","rh_max_3yr","V_15385168","WBGene00006157","R08H2.13","str-102",-0.22652146827873
"5899","rh_max_3mo","II_3333591","WBGene00077751","F14D2.17","irld-27",-0.226504169415612
"5900","rh_max_3mo","II_1773230","WBGene00018100","F36H5.1","math-26",0.22647459206252
"5901","rh_max_3yr","V_15399358","WBGene00044759","T06E6.15",NA,-0.226424793776138
"5902","rh_max_3yr","V_15405684","WBGene00005464","T06E6.7","srh-258",-0.226424793776138
"5903","rh_max_3yr","V_15412157","WBGene00011541","T06E6.11","srbc-63",-0.226424793776138
"5904","rh_max_3mo","II_7875496","WBGene00011348","T01H3.2",NA,0.22640303572756
"5905","rh_max_3mo","II_7896740","WBGene00004208","ZK675.1","ptc-1",0.22640303572756
"5906","rh_max_3mo","II_7896741","WBGene00004208","ZK675.1","ptc-1",0.22640303572756
"5907","rh_max_3mo","II_7903431","WBGene00014066","ZK675.2","rev-1",0.22640303572756
"5908","rh_max_3mo","II_7903932","WBGene00014066","ZK675.2","rev-1",0.22640303572756
"5909","rh_max_3mo","II_7925547","WBGene00014051","ZK669.1a","spv-1",0.22640303572756
"5910","rh_max_3mo","II_2073725","WBGene00017213","F07E5.8",NA,0.226391538956603
"5911","rh_max_3mo","II_3700810","WBGene00005996","F40H7.8","srx-105",0.226339365106296
"5912","rh_max_3mo","V_18746646","WBGene00008703","F11D11.8","clec-251",-0.226056456863672
"5913","rh_avg_1yr","V_17498423","WBGene00005467","K03D7.4","srh-261",-0.226040502881872
"5914","wd_var_1yr","V_15066718","WBGene00007718","C25D7.8","otub-1",-0.226000710676366
"5915","wd_var_1yr","V_15217667","WBGene00005537","C41G6.10","sri-25",-0.226000710676366
"5916","wd_var_1yr","V_15271779","WBGene00011697","T10H4.4",NA,-0.226000710676366
"5917","rh_max_3mo","II_2315253","WBGene00022869","ZK1240.4",NA,-0.225995169059365
"5918","rh_max_3mo","II_1773626","WBGene00018100","F36H5.1","math-26",0.225960058196251
"5919","rh_max_3mo","II_1773638","WBGene00018100","F36H5.1","math-26",0.225960058196251
"5920","rh_max_3mo","II_3330430","WBGene00017454","F14D2.6","irld-5",0.22595801697436
"5921","rh_avg_1yr","V_17239331","WBGene00011844","T19C9.8",NA,-0.225955786103012
"5922","rh_max_3mo","II_1769404","WBGene00018101","F36H5.2a","math-27",0.225912035697815
"5923","rh_max_3mo","V_15224735","WBGene00005771","C41G6.7","srw-24",-0.225889176389391
"5924","rh_max_3mo","V_15234717","WBGene00008056","C41G6.5","nhr-164",-0.225889176389391
"5925","rh_max_3yr","V_15994171","WBGene00007381","C06C6.7",NA,-0.225868285729577
"5926","rh_max_3mo","II_3458985","WBGene00015856","C16C8.19",NA,-0.225828261924593
"5927","rh_avg_1yr","V_17498487","WBGene00005467","K03D7.4","srh-261",-0.22580199495702
"5928","rh_max_3mo","V_18322815","WBGene00194695","B0462.5",NA,-0.225764799259175
"5929","temp_min_3yr","V_14684799","WBGene00008143","C47E8.4a",NA,0.22572221244968
"5930","rh_max_3mo","II_3195313","WBGene00001541","ZC239.7","gcy-15",-0.225696766933615
"5931","rh_max_3mo","II_3154355","WBGene00005544","T10D4.12","sri-32",0.225675397159759
"5932","rh_max_3mo","II_3169226","WBGene00021297","Y27F2A.5","fbxc-55",0.225675397159759
"5933","rh_max_3mo","II_3401957","WBGene00017555","F18A12.6","nep-10",0.225675397159759
"5934","rh_max_3mo","II_3407867","WBGene00017552","F18A12.3","nep-7",0.225675397159759
"5935","rh_max_3mo","II_3411661","WBGene00017556","F18A12.7",NA,0.225675397159759
"5936","rh_max_3mo","II_3411756","WBGene00017556","F18A12.7",NA,0.225675397159759
"5937","rh_avg_1yr","V_16967210","WBGene00013623","Y102A5C.19","fbxa-90",-0.225672224387696
"5938","rh_max_3mo","V_17298350","WBGene00010754","K10G4.5",NA,-0.225641091817462
"5939","rh_max_3mo","II_1873020","WBGene00015839","C16C4.15","math-10",-0.225636361963099
"5940","rh_max_3mo","II_3196330","WBGene00001541","ZC239.7","gcy-15",-0.225545983976924
"5941","rh_max_1yr","III_11933622","WBGene00044233","Y56A3A.36",NA,-0.22550996161939
"5942","rh_avg_1yr","V_17487506","WBGene00010536","K03D7.9",NA,-0.225444540464481
"5943","rh_max_3mo","II_1772829","WBGene00018100","F36H5.1","math-26",0.225436451843339
"5944","wd_var_1yr","V_15307663","WBGene00014195","ZK1037.11","srz-10",-0.225347003484468
"5945","rh_max_3mo","V_18259306","WBGene00011212","R10E8.6",NA,0.225332789800955
"5946","wd_var_1yr","V_14519879","WBGene00194707","C53A5.17",NA,-0.225330344718003
"5947","rh_max_3yr","V_14292100","WBGene00008789","F14D7.2",NA,-0.225287540053428
"5948","rh_max_3yr","V_14319022","WBGene00044193","F47B8.13",NA,-0.225287540053428
"5949","rh_max_3mo","V_17244093","WBGene00013471","Y68A4B.2","clec-242",-0.225260167349174
"5950","rh_avg_1yr","V_14682633","WBGene00008142","C47E8.3",NA,-0.225210942983896
"5951","rh_avg_1yr","V_14714886","WBGene00011133","R08A2.2",NA,-0.225210942983896
"5952","rh_avg_1yr","V_14719353","WBGene00011132","R08A2.1",NA,-0.225210942983896
"5953","rh_avg_1yr","V_14747847","WBGene00013050","Y50E8A.7","lipl-8",-0.225210942983896
"5954","rh_max_3mo","V_17807978","WBGene00005495","Y94A7B.3","srh-291",-0.225198173254318
"5955","rh_max_3mo","II_2312604","WBGene00015114","B0281.8",NA,0.224997818909266
"5956","rh_max_3mo","II_7739115","WBGene00015061","B0228.4a","cpna-2",0.22499435055975
"5957","rh_max_3mo","II_8163177","WBGene00004510","F10B5.7","rrf-3",0.22499435055975
"5958","rh_max_3mo","II_1572993","WBGene00019412","K05F6.1","fbxb-49",0.224992222337968
"5959","temp_min_3yr","V_14534671","WBGene00007049","C53A5.4","tag-191",0.224983033266458
"5960","rh_max_3mo","III_12033002","WBGene00013580","Y79H2A.3a",NA,0.22497249396437
"5961","rh_avg_1yr","V_17498448","WBGene00005467","K03D7.4","srh-261",-0.224955013495502
"5962","rh_max_3mo","II_3195641","WBGene00001541","ZC239.7","gcy-15",-0.224943767836681
"5963","rh_max_3mo","II_3196357","WBGene00001541","ZC239.7","gcy-15",-0.224943767836681
"5964","rh_max_3mo","II_3193850","WBGene00001541","ZC239.7","gcy-15",-0.224897357375627
"5965","rh_max_3mo","II_3332969","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5966","rh_max_3mo","II_3332993","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5967","rh_max_3mo","II_3333028","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5968","rh_max_3mo","II_3333059","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5969","rh_max_3mo","II_3333084","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5970","rh_max_3mo","II_3333175","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5971","rh_max_3mo","II_3333176","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5972","rh_max_3mo","II_3333212","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5973","rh_max_3mo","II_3333405","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5974","rh_max_3mo","II_3333502","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5975","rh_max_3mo","II_3333774","WBGene00077751","F14D2.17","irld-27",-0.224895709580202
"5976","rh_max_3mo","II_3333598","WBGene00077751","F14D2.17","irld-27",-0.224872645742677
"5977","rh_max_3mo","II_3333657","WBGene00077751","F14D2.17","irld-27",-0.224872645742677
"5978","rh_avg_3mo","V_17895541","WBGene00007392","C06H5.1","fbxa-156",-0.224834757539236
"5979","rh_avg_3mo","V_17895688","WBGene00007392","C06H5.1","fbxa-156",-0.224834757539236
"5980","wd_var_1yr","V_15271928","WBGene00011697","T10H4.4",NA,-0.224816407831806
"5981","rh_max_3mo","II_3448597","WBGene00195071","C16C8.21",NA,0.224712056019706
"5982","rh_max_3mo","V_17242514","WBGene00013472","Y68A4B.3",NA,-0.224697949286808
"5983","rh_max_3mo","V_17242520","WBGene00013472","Y68A4B.3",NA,-0.224697949286808
"5984","rh_max_3mo","III_11861043","WBGene00013225","Y56A3A.2",NA,0.224620350679441
"5985","rh_max_3yr","V_15849364","WBGene00005363","K08G2.12a","srh-147",-0.224599811712906
"5986","rh_max_3yr","V_15888291","WBGene00011517","T06C12.10","cgt-1",-0.224599811712906
"5987","rh_max_3yr","V_15979426","WBGene00009488","F36G9.12","oac-20",-0.224599811712906
"5988","rh_max_3yr","V_15999002","WBGene00003640","C06C6.5a","nhr-50",-0.224550338596539
"5989","rh_max_3mo","V_17288620","WBGene00005777","K10G4.9","srw-30",-0.224409644834696
"5990","rh_avg_1yr","V_17803443","WBGene00005496","Y94A7B.1","srh-292",-0.22425684176743
"5991","rh_max_3yr","V_15987529","WBGene00009491","F36G9.15",NA,-0.224239889505334
"5992","rh_max_3mo","V_17551771","WBGene00008016","C38D9.8",NA,-0.224225174664665
"5993","rh_max_3mo","V_18235630","WBGene00011209","R10E8.3",NA,-0.224203331624766
"5994","rh_avg_1yr","V_17335023","WBGene00009836","F47H4.4","fbxa-185",-0.224200707953406
"5995","rh_max_3mo","II_1751101","WBGene00018106","F36H5.8",NA,0.224163265133286
"5996","dew_point_max_3yr","III_1977528","WBGene00020118","R155.4",NA,0.224158855326096
"5997","dew_point_max_3yr","III_1977540","WBGene00020118","R155.4",NA,0.224158855326096
"5998","dew_point_max_3yr","III_1987327","WBGene00021438","Y39A3B.3",NA,0.224158855326096
"5999","rh_max_3yr","V_15421747","WBGene00011542","T06E6.13","fbxa-104",-0.224152795994351
"6000","rh_max_3mo","II_1572999","WBGene00019412","K05F6.1","fbxb-49",0.224122467037288
"6001","rh_max_3yr","V_15258040","WBGene00010800","M01B2.7","srsx-37",-0.224104384156511
"6002","rh_max_3yr","V_15258041","WBGene00010800","M01B2.7","srsx-37",-0.224104384156511
"6003","rh_max_3mo","II_4468340","WBGene00021057","W06B4.2",NA,0.224089346117732
"6004","rh_max_3yr","III_11907870","WBGene00013233","Y56A3A.14","sdz-33",-0.224057906248204
"6005","rh_avg_1yr","V_17721009","WBGene00006137","W06D12.4","str-77",-0.224048526736004
"6006","temp_min_3yr","V_13947110","WBGene00011186","R10D12.5","clec-226",0.224020468789003
"6007","rh_max_3yr","V_15993961","WBGene00007381","C06C6.7",NA,-0.224017462554623
"6008","rh_max_3yr","V_15993976","WBGene00007381","C06C6.7",NA,-0.224017462554623
"6009","rh_max_3yr","V_15993979","WBGene00007381","C06C6.7",NA,-0.224017462554623
"6010","rh_max_3yr","V_15994183","WBGene00007381","C06C6.7",NA,-0.224017462554623
"6011","rh_max_3mo","II_3189413","WBGene00045304","Y27F2A.11",NA,-0.223987764725643
"6012","rh_avg_1yr","V_17510186","WBGene00005779","K03D7.11","srw-32",-0.223962393033577
"6013","rh_max_3mo","II_2070846","WBGene00017212","F07E5.7",NA,-0.223959676629243
"6014","rh_max_3mo","V_17318931","WBGene00009298","F31E9.5","srz-58",-0.223900747920218
"6015","rh_avg_3mo","V_17904172","WBGene00219447","C06H5.14",NA,-0.223853553726404
"6016","rh_max_3mo","II_1834384","WBGene00020364","T08E11.8",NA,-0.223806306835861
"6017","rh_max_3mo","V_14897365","WBGene00010382","H12D21.6",NA,-0.223799844527456
"6018","rh_max_3mo","V_14598184","WBGene00011250","R11H6.2",NA,-0.223796742291172
"6019","rh_avg_1yr","V_17335355","WBGene00009836","F47H4.4","fbxa-185",-0.223755865278895
"6020","rh_max_3mo","V_17261403","WBGene00005794","K10G4.2","srw-47",-0.223687780609299
"6021","rh_avg_1yr","V_17896442","WBGene00007392","C06H5.1","fbxa-156",0.223618848865109
"6022","rh_avg_3mo","V_17657949","WBGene00010293","F59A1.7","fbxa-108",-0.223455313405532
"6023","rh_avg_3mo","V_17658154","WBGene00010293","F59A1.7","fbxa-108",-0.223455313405532
"6024","rh_avg_3mo","V_17658155","WBGene00010293","F59A1.7","fbxa-108",-0.223455313405532
"6025","rh_max_3mo","II_3589144","WBGene00005280","Y49F6A.2","srh-57",0.223425090869953
"6026","rh_max_3mo","V_17043149","WBGene00009195","F28B1.1","hpo-33",-0.223418775705487
"6027","rh_max_3yr","V_15993751","WBGene00007381","C06C6.7",NA,-0.223402029965187
"6028","rh_max_3yr","V_15993759","WBGene00007381","C06C6.7",NA,-0.223402029965187
"6029","rh_max_3yr","V_15993774","WBGene00007381","C06C6.7",NA,-0.223402029965187
"6030","rh_max_3yr","V_15993777","WBGene00007381","C06C6.7",NA,-0.223402029965187
"6031","rh_avg_1yr","V_17494670","WBGene00005337","K03D7.6","srh-118",-0.223369605522347
"6032","temp_min_3yr","V_15043267","WBGene00004747","C25D7.3","sdc-3",0.22326616745225
"6033","rh_avg_1yr","V_17766193","WBGene00005488","C47A10.2","srh-283",-0.223239293573808
"6034","rh_max_3mo","II_1888757","WBGene00015837","C16C4.13","math-8",0.223232069114956
"6035","rh_max_3mo","V_18235611","WBGene00011209","R10E8.3",NA,-0.223216494279098
"6036","rh_max_3mo","II_2262520","WBGene00019587","K09F6.4",NA,0.223195803924576
"6037","rh_avg_1yr","V_14706290","WBGene00008145","C47E8.8a","set-5",-0.223151607974193
"6038","rh_max_3mo","II_3338568","WBGene00017455","F14D2.7",NA,-0.222972232231291
"6039","rh_avg_1yr","V_17743671","WBGene00006688","R12G8.2","twk-36",-0.222969345204218
"6040","rh_avg_1yr","V_17743764","WBGene00006688","R12G8.2","twk-36",-0.222969345204218
"6041","rh_avg_1yr","V_17744439","WBGene00006688","R12G8.2","twk-36",-0.222969345204218
"6042","rh_avg_1yr","V_17744476","WBGene00006688","R12G8.2","twk-36",-0.222969345204218
"6043","rh_avg_1yr","V_17744503","WBGene00006688","R12G8.2","twk-36",-0.222969345204218
"6044","rh_avg_1yr","V_17744506","WBGene00006688","R12G8.2","twk-36",-0.222969345204218
"6045","rh_avg_1yr","V_17744512","WBGene00006688","R12G8.2","twk-36",-0.222969345204218
"6046","rh_avg_1yr","V_17744559","WBGene00006688","R12G8.2","twk-36",-0.222969345204218
"6047","rh_avg_1yr","V_17808534","WBGene00005495","Y94A7B.3","srh-291",-0.222838655498805
"6048","rh_avg_1yr","V_17810620","WBGene00005500","Y94A7B.4","srh-296",-0.222838655498805
"6049","rh_avg_1yr","V_17811839","WBGene00005500","Y94A7B.4","srh-296",-0.222838655498805
"6050","rh_avg_1yr","V_17811913","WBGene00005500","Y94A7B.4","srh-296",-0.222838655498805
"6051","rh_avg_1yr","V_17811940","WBGene00005500","Y94A7B.4","srh-296",-0.222838655498805
"6052","rh_avg_1yr","V_17811979","WBGene00005500","Y94A7B.4","srh-296",-0.222838655498805
"6053","rh_avg_1yr","V_17811980","WBGene00005500","Y94A7B.4","srh-296",-0.222838655498805
"6054","rh_avg_1yr","V_17812004","WBGene00005500","Y94A7B.4","srh-296",-0.222838655498805
"6055","rh_max_3mo","V_18415128","WBGene00013950","ZK262.3",NA,0.222827086254538
"6056","rh_max_3mo","V_18193702","WBGene00008891","F16H6.1","clec-42",-0.222736983676888
"6057","rh_max_3mo","V_18193718","WBGene00008891","F16H6.1","clec-42",-0.222736983676888
"6058","rh_max_3mo","V_18193727","WBGene00008891","F16H6.1","clec-42",-0.222736983676888
"6059","rh_max_3mo","V_18193739","WBGene00008891","F16H6.1","clec-42",-0.222736983676888
"6060","rh_avg_3mo","V_17661975","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6061","rh_avg_3mo","V_17661977","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6062","rh_avg_3mo","V_17661981","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6063","rh_avg_3mo","V_17664003","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6064","rh_avg_3mo","V_17664004","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6065","rh_avg_3mo","V_17664014","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6066","rh_avg_3mo","V_17664016","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6067","rh_avg_3mo","V_17664022","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6068","rh_avg_3mo","V_17664023","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6069","rh_avg_3mo","V_17664133","WBGene00010297","F59A1.11a",NA,-0.222659995132468
"6070","rh_max_3mo","V_17807951","WBGene00005495","Y94A7B.3","srh-291",-0.22265178514184
"6071","rh_max_3mo","II_2311925","WBGene00015114","B0281.8",NA,0.22264754452972
"6072","rh_max_3mo","II_2414241","WBGene00044672","F42G2.8","fbxa-4",-0.222580618217023
"6073","rh_max_3mo","V_17345738","WBGene00009840","F47H4.9","fbxa-189",-0.222578011102688
"6074","rh_max_3mo","V_17345739","WBGene00009840","F47H4.9","fbxa-189",-0.222578011102688
"6075","rh_max_3mo","V_17345740","WBGene00009840","F47H4.9","fbxa-189",-0.222578011102688
"6076","rh_max_3mo","V_17345744","WBGene00009840","F47H4.9","fbxa-189",-0.222578011102688
"6077","rh_avg_1yr","V_17803771","WBGene00005496","Y94A7B.1","srh-292",-0.222541620632104
"6078","wd_var_1yr","V_15279892","WBGene00005766","T10H4.8","srw-19",-0.222503506339618
"6079","rh_max_3mo","V_17264839","WBGene00010752","K10G4.3",NA,-0.222500164318278
"6080","rh_max_3mo","V_17264841","WBGene00010752","K10G4.3",NA,-0.222500164318278
"6081","rh_max_3mo","II_3329846","WBGene00017454","F14D2.6","irld-5",-0.2223497928432
"6082","rh_max_3mo","V_18235397","WBGene00011209","R10E8.3",NA,-0.222332869215722
"6083","rh_max_3mo","II_6349856","WBGene00016317","C32D5.10",NA,0.222315542904186
"6084","rh_max_3mo","II_6364338","WBGene00019608","K10B2.5","ani-2",0.222315542904186
"6085","rh_max_1yr","III_12488739","WBGene00013044","Y49E10.25",NA,0.222245439724991
"6086","rh_max_3mo","V_18235088","WBGene00011209","R10E8.3",NA,-0.222175066110982
"6087","rh_max_3mo","V_18235092","WBGene00011209","R10E8.3",NA,-0.222175066110982
"6088","rh_max_3mo","V_17345796","WBGene00009840","F47H4.9","fbxa-189",-0.222155992138514
"6089","rh_max_3mo","II_1872993","WBGene00015839","C16C4.15","math-10",-0.222151008850489
"6090","rh_max_3mo","II_2879048","WBGene00022447","Y110A2AL.12a","hpo-20",-0.222009253645047
"6091","rh_max_3mo","V_18235647","WBGene00011209","R10E8.3",NA,-0.222002352835515
"6092","rh_max_3mo","II_1770827","WBGene00018101","F36H5.2a","math-27",0.221977975005936
"6093","rh_max_3mo","V_14260344","WBGene00009597","F40G12.2",NA,-0.221971161412414
"6094","rh_max_3mo","V_18191468","WBGene00008891","F16H6.1","clec-42",-0.221962178776835
"6095","rh_avg_1yr","V_17345796","WBGene00009840","F47H4.9","fbxa-189",-0.221909836923718
"6096","rh_max_3mo","II_2262692","WBGene00019587","K09F6.4",NA,0.221606591517212
"6097","rh_max_3mo","V_18193661","WBGene00008891","F16H6.1","clec-42",-0.221564683762799
"6098","rh_max_3mo","II_3334060","WBGene00077751","F14D2.17","irld-27",-0.221475878907281
"6099","rh_max_3mo","V_17335021","WBGene00009836","F47H4.4","fbxa-185",-0.221474710282555
"6100","rh_max_3mo","V_17335067","WBGene00009836","F47H4.4","fbxa-185",-0.221474710282555
"6101","rh_max_3mo","V_17921790","WBGene00008442","E01B7.2",NA,0.221461556965597
"6102","rh_max_3mo","II_3183834","WBGene00021299","Y27F2A.8",NA,-0.221412247177677
"6103","rh_max_3mo","II_1874506","WBGene00015840","C16C4.16","math-11",-0.221368349068111
"6104","rh_max_3mo","II_3330816","WBGene00017454","F14D2.6","irld-5",0.221288441504128
"6105","rh_max_3mo","II_3330888","WBGene00017454","F14D2.6","irld-5",0.221288441504128
"6106","dew_point_max_3yr","III_2057624","WBGene00021433","Y39A3A.2",NA,0.221213704871936
"6107","rh_avg_1yr","V_17264860","WBGene00010752","K10G4.3",NA,-0.221077934588637
"6108","rh_avg_1yr","V_17260484","WBGene00044654","Y61B8A.4","fbxa-85",-0.221012574072543
"6109","rh_avg_3mo","II_1058163","WBGene00019311","K02E7.6",NA,0.220930820218058
"6110","rh_max_3mo","II_1613710","WBGene00015599","C08E3.7","fbxa-164",0.220928775422134
"6111","rh_max_3mo","V_17565570","WBGene00008009","C38D9.1","fbxa-171",-0.220852266562423
"6112","rh_max_3mo","II_1922020","WBGene00018668","F52C6.11","bath-2",-0.220819777413149
"6113","rh_avg_1yr","V_17807955","WBGene00005495","Y94A7B.3","srh-291",-0.220791795697236
"6114","rh_avg_1yr","V_17808283","WBGene00005495","Y94A7B.3","srh-291",-0.220791795697236
"6115","rh_avg_1yr","V_17808469","WBGene00005495","Y94A7B.3","srh-291",-0.220791795697236
"6116","rh_avg_1yr","V_17810650","WBGene00005500","Y94A7B.4","srh-296",-0.220791795697236
"6117","rh_avg_1yr","V_17811677","WBGene00005500","Y94A7B.4","srh-296",-0.220791795697236
"6118","rh_avg_1yr","V_17811789","WBGene00005500","Y94A7B.4","srh-296",-0.220791795697236
"6119","rh_avg_1yr","V_17812714","WBGene00005500","Y94A7B.4","srh-296",-0.220791795697236
"6120","rh_avg_1yr","V_17347351","WBGene00009840","F47H4.9","fbxa-189",-0.220752631480116
"6121","rh_avg_1yr","V_17347352","WBGene00009840","F47H4.9","fbxa-189",-0.220752631480116
"6122","rh_max_3mo","II_2613722","WBGene00194711","D2062.13",NA,0.22066535668979
"6123","rh_avg_1yr","V_17497523","WBGene00005467","K03D7.4","srh-261",-0.220536164437497
"6124","rh_max_3mo","II_1777299","WBGene00015608","C08F1.4a","math-3",0.220463187087771
"6125","rh_max_3mo","V_18193680","WBGene00008891","F16H6.1","clec-42",-0.220432629909246
"6126","rh_max_3mo","V_18193690","WBGene00008891","F16H6.1","clec-42",-0.220432629909246
"6127","rh_max_3mo","II_2088411","WBGene00004149","T16A1.7","trpl-5",0.22032880343937
"6128","rh_max_3mo","II_2088412","WBGene00004149","T16A1.7","trpl-5",0.22032880343937
"6129","rh_max_3mo","II_2088419","WBGene00004149","T16A1.7","trpl-5",0.22032880343937
"6130","rh_max_3mo","II_3150609","WBGene00020406","T10D4.1",NA,-0.220326907856014
"6131","rh_avg_1yr","V_17326943","WBGene00009297","F31E9.4","sdz-16",-0.220323981633808
